,nome,verso
7495,Senhora Dona Persona (Pesadelo Mitológico nº 3),Senhora dona Persona
7496,Senhora Dona Persona (Pesadelo Mitológico nº 3),Senhora dona Persona
7497,Senhora Dona Persona (Pesadelo Mitológico nº 3),Não tire mais um filho de mim
7498,Senhora Dona Persona (Pesadelo Mitológico nº 3),Eu queria ver sua cara
7499,Senhora Dona Persona (Pesadelo Mitológico nº 3),Não encontrei nenhuma cara
7500,Senhora Dona Persona (Pesadelo Mitológico nº 3),Mas você ainda me paga
7501,Senhora Dona Persona (Pesadelo Mitológico nº 3),"Qualé, tá pensando que é Deus?"
7502,Senhora Dona Persona (Pesadelo Mitológico nº 3),Senhora dona Persona
7503,Senhora Dona Persona (Pesadelo Mitológico nº 3),Senhora dona Persona
7504,Senhora Dona Persona (Pesadelo Mitológico nº 3),Senhora dona Persona
7505,Senhora Dona Persona (Pesadelo Mitológico nº 3),Não tire mais um filho de mim
7506,Senhora Dona Persona (Pesadelo Mitológico nº 3),Eu tô fazendo o meu caminho
7507,Senhora Dona Persona (Pesadelo Mitológico nº 3),E não peço que me sigam
7508,Senhora Dona Persona (Pesadelo Mitológico nº 3),Cada um faz o que pode
7509,Senhora Dona Persona (Pesadelo Mitológico nº 3),"Os homens passam, as músicas ficam"
7510,Sessão Das Dez,Ao chegar do interior
7511,Sessão Das Dez,"Inocente, puro e besta"
7512,Sessão Das Dez,Fui morar em Ipanema
7513,Sessão Das Dez,Ver teatro e ver cinema era a minha distração
7514,Sessão Das Dez,Foi numa sessão das dez
7515,Sessão Das Dez,"Que você me apareceu, me ofereceu pipoca"
7516,Sessão Das Dez,Eu aceitei e logo em troca
7517,Sessão Das Dez,Eu contigo me casei
7518,Sessão Das Dez,Curtiu com meu corpo
7519,Sessão Das Dez,Por mais de dez anos
7520,Sessão Das Dez,E depois de tal engano
7521,Sessão Das Dez,Foi você quem me deixou
7522,Sessão Das Dez,Curtiu com meu corpo
7523,Sessão Das Dez,Por mais de dez anos
7524,Sessão Das Dez,Foi tamanho o desengano
7525,Sessão Das Dez,Que o cinema incendiou
7526,Sessão Das Dez,One more time
7527,Sessão Das Dez,Curtiu com meu corpo
7528,Sessão Das Dez,Por mais de dez anos
7529,Sessão Das Dez,Foi tamanho o desengano
7530,Sessão Das Dez,Que o cinema incendiou
7531,Sim,A dor é uma coisa real
7532,Sim,Que a gente está aprendendo a abraçar
7533,Sim,E não temer
7534,Sim,A velha história do mal
7535,Sim,Tão conhecida
7536,Sim,Que já nem pode mais nos assustar
7537,Sim,O amor é uma coisa real
7538,Sim,E a gente nunca deve se esquecer
7539,Sim,De festejar
7540,Sim,Cada momento pra nós
7541,Sim,É pura alegria
7542,Sim,É tudo o que a vida tem pra dar
7543,Sim,Vem pegar o que é seu
7544,Sim,A gente sofre
7545,Sim,A gente luta
7546,Sim,Pois nossa palavra é sim
7547,Sim,A gente ama
7548,Sim,A gente odeia
7549,Sim,Mas nossa palavra é sim
7550,Sim,Viver é coisa irreal
7551,Sim,Uns chama de magia e é tudo tão normal
7552,Sim,Mas tá legal
7553,Sim,Tem mágica solta no ar
7554,Sim,Faz parte do astral
7555,Sim,E é isso o que a vida tem pra dar
7556,Sim,Vem conquistar o que é seu
7557,Sim,A gente sofre
7558,Sim,A gente luta
7559,Sim,Pois nossa palavra é sim
7560,Sim,A gente ama
7561,Sim,A gente odeia
7562,Sim,Mas nossa palavra é sim
7563,Sim,Sim
7564,So Glad You're Mine,My baby's lips are red
7565,So Glad You're Mine,"Oh, well, and sweet like wine"
7566,So Glad You're Mine,She gives me plenty loving
7567,So Glad You're Mine,"Morning, noon, and night"
7568,So Glad You're Mine,"And I cried, Ooo-wee"
7569,So Glad You're Mine,I believe I'll change my mind
7570,So Glad You're Mine,"She said, I'm so glad I'm living"
7571,So Glad You're Mine,"I cried, oh baby, I'm so glad you're mine"
7572,So Glad You're Mine,Oh! When my baby does
7573,So Glad You're Mine,What she does to me
7574,So Glad You're Mine,I climb the highest mountain
7575,So Glad You're Mine,Dive in the deepest sea
7576,So Glad You're Mine,Ooo-wee
7577,So Glad You're Mine,I believe I'll change my mind
7578,So Glad You're Mine,"She said, I'm so glad I'm living"
7579,So Glad You're Mine,"I cried, baby, I'm so glad you're mine"
7580,So Glad You're Mine,My baby's lips are red
7581,So Glad You're Mine,Sweet like wine
7582,So Glad You're Mine,She gives me plenty loving
7583,So Glad You're Mine,"Morning, noon, and night"
7584,So Glad You're Mine,"And I cried, Ooo-wee"
7585,So Glad You're Mine,I believe I'll change my mind
7586,So Glad You're Mine,"She said, I'm so glad I'm living"
7587,So Glad You're Mine,I cried I'm so glad you're mine
7588,So Glad You're Mine,Oh! When my baby does
7589,So Glad You're Mine,What she does to me
7590,So Glad You're Mine,I climb the highest mountain
7591,So Glad You're Mine,Dive in the deepest sea
7592,So Glad You're Mine,Ooo-wee
7593,So Glad You're Mine,I believe I'll change my mind
7594,So Glad You're Mine,"She said, I'm so glad I'm living"
7595,So Glad You're Mine,I cried I'm so fuckin' glad you're mine
7596,So Glad You're Mine,Oh! When my baby does
7597,So Glad You're Mine,What she does to me
7598,So Glad You're Mine,I climb the highest mountain
7599,So Glad You're Mine,Dive in the deepest sea
7600,So Glad You're Mine,Ooo-wee
7601,So Glad You're Mine,I believe I'll change my mind
7602,So Glad You're Mine,"She said, I'm so glad I'm living"
7603,So Glad You're Mine,I cried I'm so-
7604,Só Pra Variar,"Tem que acontecer alguma coisa, neném"
7605,Só Pra Variar,Parado é que eu não posso ficar
7606,Só Pra Variar,Quero tocar fogo onde bombeiro não vem
7607,Só Pra Variar,"Vou rasgar dinheiro, tacar fogo nele"
7608,Só Pra Variar,Só pra variar
7609,Só Pra Variar,"Antes d'eu me confessar pro padre, neném"
7610,Só Pra Variar,Vou comer três quilos de cebola
7611,Só Pra Variar,"Ver de perto o papa, ai, que luxo, meu bem"
7612,Só Pra Variar,"Vou rasgar dinheiro, tacar fogo nele"
7613,Só Pra Variar,Só pra variar
7614,Só Pra Variar,Pena não ser burro
7615,Só Pra Variar,Não sofria tanto
7616,Só Pra Variar,Essa noite eu vou dormir
7617,Só Pra Variar,Botar as manguinhas de fora
7618,Só Pra Variar,Dizer que eu estou chegando
7619,Só Pra Variar,Botando pra quebrar
7620,Só Pra Variar,"Vou jogar no lixo a dentadura, neném"
7621,Só Pra Variar,Vou ficar banguelo numa boa
7622,Só Pra Variar,É que eu vou fundar mais um partido também
7623,Só Pra Variar,"Vou rasgar dinheiro, tocar fogo nele"
7624,Só Pra Variar,Só pra variar
7625,Só Pra Variar,"Diz que o paraíso já tá cheio, neném"
7626,Só Pra Variar,Vou levar um lero com o diabo
7627,Só Pra Variar,Antes que o inferno fique cheio também
7628,Só Pra Variar,"Vou rasgar dinheiro, tocar fogo nele"
7629,Só Pra Variar,Só pra variar
7630,Só Pra Variar,"Vou rasgar dinheiro, tacar fogo nele"
7631,Só Pra Variar,Só pra variar
7632,Sociedade Alternativa,Viva! Viva!
7633,Sociedade Alternativa,Viva a sociedade alternativa
7634,Sociedade Alternativa,(Viva! Viva!)
7635,Sociedade Alternativa,Viva! Viva!
7636,Sociedade Alternativa,Viva a sociedade alternativa
7637,Sociedade Alternativa,(Viva o Novo Aeon!)
7638,Sociedade Alternativa,Viva! Viva!
7639,Sociedade Alternativa,Viva a sociedade alternativa
7640,Sociedade Alternativa,(Viva! Viva! Viva!)
7641,Sociedade Alternativa,Viva! Viva!
7642,Sociedade Alternativa,Viva a sociedade alternativa
7643,Sociedade Alternativa,"Se eu quero, e você quer"
7644,Sociedade Alternativa,Tomar banho de chapéu
7645,Sociedade Alternativa,Ou esperar Papai Noel
7646,Sociedade Alternativa,Ou discutir Carlos Gardel
7647,Sociedade Alternativa,Então vá!
7648,Sociedade Alternativa,Faz o que tu queres
7649,Sociedade Alternativa,Pois é tudo da lei!
7650,Sociedade Alternativa,Da lei!
7651,Sociedade Alternativa,Viva! Viva!
7652,Sociedade Alternativa,Viva a sociedade alternativa
7653,Sociedade Alternativa,"(Faz o que tu queres, há de ser tudo da lei)"
7654,Sociedade Alternativa,Viva! Viva!
7655,Sociedade Alternativa,Viva a sociedade alternativa
7656,Sociedade Alternativa,"(Todo homem, toda mulher é uma estrela)"
7657,Sociedade Alternativa,Viva! Viva!
7658,Sociedade Alternativa,Viva a sociedade alternativa
7659,Sociedade Alternativa,(Viva! Viva!)
7660,Sociedade Alternativa,Viva! Viva!
7661,Sociedade Alternativa,Viva a sociedade alternativa
7662,Sociedade Alternativa,Han!
7663,Sociedade Alternativa,"Mas se eu quero, e você quer"
7664,Sociedade Alternativa,Tomar banho de chapéu
7665,Sociedade Alternativa,Ou discutir Carlos Gardel
7666,Sociedade Alternativa,Ou esperar Papai Noel
7667,Sociedade Alternativa,Então vá!
7668,Sociedade Alternativa,Faz o que tu queres
7669,Sociedade Alternativa,Pois é tudo da lei!
7670,Sociedade Alternativa,Da lei!
7671,Sociedade Alternativa,Viva! Viva!
7672,Sociedade Alternativa,Viva a sociedade alternativa
7673,Sociedade Alternativa,Viva! Viva!
7674,Sociedade Alternativa,Viva a sociedade alternativa
7675,Sociedade Alternativa,(O número 666 chama-se Aleister Crowley)
7676,Sociedade Alternativa,Viva! Viva!
7677,Sociedade Alternativa,Viva! A sociedade alternativa
7678,Sociedade Alternativa,(Faz o que tu queres há de ser tudo da lei)
7679,Sociedade Alternativa,Viva! Viva!
7680,Sociedade Alternativa,Viva! A sociedade alternativa
7681,Sociedade Alternativa,(A Lei de Thelema)
7682,Sociedade Alternativa,Viva! Viva!
7683,Sociedade Alternativa,Viva a sociedade alternativa
7684,Sociedade Alternativa,(A lei do forte
7685,Sociedade Alternativa,Essa é a nossa lei e a alegria do mundo)
7686,Sociedade Alternativa,Viva! Viva!
7687,Sociedade Alternativa,Viva a sociedade alternativa
7688,Sociedade Alternativa,(Viva! Viva! Viva!)
7689,Sou o Que Sou,Sou o que sou
7690,Sou o Que Sou,Sem mentiras pra mim
7691,Sou o Que Sou,Se você quer chegar
7692,Sou o Que Sou,Me aceite assim
7693,Sou o Que Sou,Pois o fato é que eu sou
7694,Sou o Que Sou,E não vou me negar
7695,Sou o Que Sou,Meu sangue é seu vinho
7696,Sou o Que Sou,"Sua carne, meu corpo"
7697,Sou o Que Sou,Não vou me esgotar
7698,Sou o Que Sou,Mas quero de volta
7699,Sou o Que Sou,Meu troco é você
7700,Sou o Que Sou,Ter que me aturar
7701,Sou o Que Sou,"Ei, eu estou aqui bem diante de você"
7702,Sou o Que Sou,Em qualquer homem você há de me ver
7703,Sou o Que Sou,"Ei, eu estou aqui bem diante de você"
7704,Sou o Que Sou,Em qualquer homem você pode me ver
7705,Sou o Que Sou,Sou fruto da terra
7706,Sou o Que Sou,"De ouro, de prata"
7707,Sou o Que Sou,Da lama do chão
7708,Sou o Que Sou,Mas forte que ontem
7709,Sou o Que Sou,Orgasmo do sonho
7710,Sou o Que Sou,Da continuação
7711,Sou o Que Sou,"Ei, eu estou aqui diante de você"
7712,Sou o Que Sou,Em qualquer homem você há de me ver
7713,Sou o Que Sou,"Ei, eu estou aqui bem diante de você"
7714,Sou o Que Sou,Em qualquer homem você há de me ver
7715,Soul Tabaroa,Eu vou sentir saudade
7716,Soul Tabaroa,"bate chinelo, bate pé, bate jibão"
7717,Soul Tabaroa,Eu vou sentir saudade
7718,Soul Tabaroa,"bate chinelo, bate pé, bate jibão"
7719,Soul Tabaroa,não faça pouco do xaxado amigo
7720,Soul Tabaroa,"não seja inchirido, cabra sem pudor"
7721,Soul Tabaroa,será possível que em cidade grande
7722,Soul Tabaroa,"é só assanhamento, não se tem amor"
7723,Soul Tabaroa,será possível que em cidade grande
7724,Soul Tabaroa,"é só assanhamento, não se tem amor"
7725,Soul Tabaroa,"ando cabreira, ando chateada"
7726,Soul Tabaroa,com o desasossego desse tal de soul
7727,Soul Tabaroa,por isso dizem que soul tabaroa
7728,Soul Tabaroa,e que brigo atoa pelo interior
7729,Soul Tabaroa,por isso dizem que soul tabaroa
7730,Soul Tabaroa,e que brigo atoa pelo interior
7731,Sunseed,You were born at the ending
7732,Sunseed,As the curtain came down
7733,Sunseed,I can see you're confused girl
7734,Sunseed,But it's all right
7735,Sunseed,It's only the chime
7736,Sunseed,Announcing a new time
7737,Sunseed,You see now
7738,Sunseed,Boats are cruising the deserts
7739,Sunseed,Oceans cracked by the heat
7740,Sunseed,People drowning in raindrops
7741,Sunseed,But it's all right
7742,Sunseed,It's not a defeat
7743,Sunseed,Stand on your own feet
7744,Sunseed,Right now the sun doesn't shine
7745,Sunseed,He´s loaded on wine
7746,Sunseed,Though I can laugh in the storm
7747,Sunseed,Because I was born
7748,Sunseed,When the sun used to
7749,Sunseed,Shine in june
7750,Super-Heróis,Hoje é segunda-feira e decretamos feriado
7751,Super-Heróis,Chamei Dom Paulo Coelho e saímos lado e lado
7752,Super-Heróis,Lá na esquina da Augusta quando cruza com a Ouvidor
7753,Super-Heróis,Não é que eu vi o Sílvio Santos
7754,Super-Heróis,Não é que eu vi o Sílvio Santos
7755,Super-Heróis,Sorrindo aquele riso franco e puro
7756,Super-Heróis,Para um filme de terror
7757,Super-Heróis,Como é que eu posso ler
7758,Super-Heróis,Se eu não consigo concentrar minha atenção
7759,Super-Heróis,Se o que me preocupa no banheiro ou no trabalho
7760,Super-Heróis,É a seleção
7761,Super-Heróis,(Vê se tem Kung Fu aí na outra estação)
7762,Super-Heróis,Já na outra esquina
7763,Super-Heróis,Dei três vivas ao rei Faiçal
7764,Super-Heróis,O povo confundiu pensando que era o carnaval
7765,Super-Heróis,Então eu disse a Dom Paulete: eu conheço aquele ali
7766,Super-Heróis,"Não é possível, é o dom Raulzito"
7767,Super-Heróis,"Não é possível, é o dom Raulzito"
7768,Super-Heróis,Quem é que no Brasil não reconhece o grande trunfo do xadrez?
7769,Super-Heróis,Saí pela tangente disfarçando uma possível estupidez
7770,Super-Heróis,Corri para um cantinho pra dali sacar o lance de mansinho
7771,Super-Heróis,(Adivinha quem era? Mequinho!)
7772,Super-Heróis,Lá em Nova York todo mundo é feliz
7773,Super-Heróis,Vi o Marlon dançando o último tango de Paris
